,recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country
32871,HighSchool,2019,NA,Andrew Robison,Hahnville,NA,DUAL,72,192,2,0.7898,New Orleans,LA,NA
32872,HighSchool,2019,NA,Carrington McClinton,Washington-Marion,NA,ATH,71,185,2,0.7898,Lake Charles,LA,NA
32873,HighSchool,2019,NA,Larry Scott,Ferriday,NA,OLB,73,205,2,0.7898,Ferriday,LA,NA
32874,HighSchool,2019,NA,Jelani Foster,St. Vincent Pallotti,Buffalo,WR,74,195,2,0.7898,Laurel,MD,NA
32875,HighSchool,2019,NA,DeMareus Hosey,Northwest,Montana State,RB,71,197,2,0.7898,Justin,TX,NA
32876,HighSchool,2019,NA,Zack Amerson,Emerald,Liberty,S,76,212,2,0.7898,Greenwood,SC,NA
32877,HighSchool,2019,NA,Michael Jackson,Oaks Christian,Portland State,CB,75,180,2,0.7897,Westlake Village,CA,NA
32878,HighSchool,2019,NA,Rascheed Sterling,Barry Goldwater,NA,CB,70,170,2,0.7897,Phoenix,AZ,NA
32879,HighSchool,2019,NA,Sagan Gronauer,Faith Lutheran,Idaho State,PRO,72,205,2,0.7897,Las Vegas,NV,NA
32880,HighSchool,2019,NA,Solomon Buchanan,Skyline,NA,S,73,200,2,0.7897,Mesa,AZ,NA
32881,HighSchool,2019,NA,Jason Heller,Westlake,NA,WR,68,165,2,0.7897,Westlake Village,CA,NA
32882,HighSchool,2019,NA,Tyris Dickerson,Archbishop Hoban,Eastern Kentucky,RB,70,207,2,0.7897,Akron,OH,NA
32883,HighSchool,2019,NA,Francis Kumi,Red Mountain,NA,OLB,77,210,2,0.7897,Mesa,AZ,NA
32884,HighSchool,2019,NA,Michael Thompson,Aurora Central,Northern Colorado,ILB,74,215,2,0.7897,Aurora,CO,NA
32885,HighSchool,2019,NA,Xzavier Burton,Rainier Beach,NA,RB,73,235,2,0.7897,Seattle,WA,NA
32886,HighSchool,2019,NA,Payton Anderson,Fyffe Sch,NA,FB,73,215,2,0.7897,Fyffe,AL,NA
32887,HighSchool,2019,NA,Yates Grehan,St. Paul's Episcopal,NA,S,74,180,2,0.7897,Mobile,AL,NA
32888,HighSchool,2019,NA,Lontrelle Diggs,Grace Brethren,NA,RB,NA,NA,2,0.7897,Simi Valley,CA,NA
32889,HighSchool,2019,NA,Aaron Stokes,Broken Arrow,NA,CB,69,170,2,0.7897,Tulsa,OK,NA
32890,HighSchool,2019,NA,Jamarcus Graham,Timberline,NA,S,74,180,2,0.7897,Lacey,WA,NA
32891,HighSchool,2019,NA,Jobadiah Malary,Sam Barlow,Portland State,RB,70.5,209,2,0.7897,Gresham,OR,NA
32892,HighSchool,2019,NA,Darius Perrantes,St. Francis,Rhode Island,DUAL,71,217,2,0.7897,La Canada Flintridge,CA,NA
32893,HighSchool,2019,NA,Jayden Davis,Millikan Senior,NA,WR,69.5,178,2,0.7897,Long Beach,CA,NA
32894,HighSchool,2019,NA,Kane Everson,Harrisburg,William & Mary,ATH,70,165,2,0.7897,Harrisburg,PA,NA
32895,HighSchool,2019,NA,Jake Schultz,Prague,NA,OLB,75,220,2,0.7897,Prague,OK,NA
32896,HighSchool,2019,NA,Nasier Currie-Sudler,Milton,UMass,CB,70,181,2,0.7897,Philadelphia,PA,NA
32897,HighSchool,2019,NA,Jackson Chryst,Palo Alto,NA,PRO,74,203,2,0.7897,Palo Alto,CA,NA
32898,HighSchool,2019,NA,Colt Smith,Mars Hill Bible School,NA,FB,72,205,2,0.7897,Florence,AL,NA
32899,HighSchool,2019,NA,Kendall Bohler,Ocoee,Mercer,CB,71,170,2,0.7897,Ocoee,FL,NA
32900,HighSchool,2019,NA,Jovoni Johnson,Conway,Rice,PRO,77,205,2,0.7897,Conway,AR,NA
32901,HighSchool,2019,NA,Ron Cook Jr.,St. John's College HS,Buffalo,ATH,68,185,2,0.7897,Washington,DC,NA
32902,HighSchool,2019,NA,Bennett Mecum,Reedy,Rice,WR,75,200,2,0.7897,Frisco,TX,NA
32903,HighSchool,2019,NA,Eric Wenzel,Msgr John R Hackett Catholic Central,Western Michigan,PRO,72.5,185,2,0.7897,Kalamazoo,MI,NA
32904,HighSchool,2019,NA,Bryan Bradford,Christian Brothers College,Kent State,RB,72,210,2,0.7892,Saint Louis,MO,NA
32905,HighSchool,2019,NA,Ja'Von Kimpson,Chippewa Valley,Miami (OH),CB,70,193,2,0.7892,Clinton Township,MI,NA
32906,HighSchool,2019,NA,Jordan Irizarry,University School,Albany,WR,72,180,2,0.7892,Fort Lauderdale,FL,NA
32907,HighSchool,2019,NA,Jordan White,West Orange,James Madison,ATH,72,190,2,0.7892,West Orange,NJ,NA
32908,HighSchool,2019,NA,Damon Miller,Fairfield Preparatory School,UAB,S,72,170,2,0.7892,Fairfield,AL,NA
32909,HighSchool,2019,NA,John Harrington,Seven Lakes,Wofford,ATH,73,165,2,0.7892,Katy,TX,NA
32910,HighSchool,2019,NA,Tiy Reed,Battle Ground Academy,NA,WR,68,160,2,0.7892,Franklin,TN,NA
32911,HighSchool,2019,NA,Jeremiah Josephs,Gateway,Miami (OH),ATH,71,170,2,0.7892,Monroeville,PA,NA
32912,HighSchool,2019,NA,Dante Heaggans,James Madison,NA,ATH,72,175,2,0.7892,San Antonio,TX,NA
32913,HighSchool,2019,NA,Trey Collier,Kaufman,Tulsa,ATH,72,160,2,0.7892,Kaufman,TX,NA
32914,HighSchool,2019,NA,Seth Schmidt,Clinton-Massie,Ball State,TE,77,250,2,0.7892,Clarksville,OH,NA
32915,HighSchool,2019,NA,Syncere Jones,Colerain,Miami (OH),WR,73,185,2,0.7892,Cincinnati,OH,NA
32916,HighSchool,2019,NA,Ivan Pace Jr.,Colerain,Miami (OH),ILB,72,220,2,0.7892,Cincinnati,OH,NA
32917,HighSchool,2019,NA,Hayden Junker,Jackson,Kent State,TE,75,235,2,0.7892,Massillon,OH,NA
32918,HighSchool,2019,NA,Stewart Howell,Christian Academy of Knoxville,NA,PRO,73,195,2,0.7892,Knoxville,TN,NA
32919,HighSchool,2019,NA,Parker Christensen,Sheridan,Wyoming,ATH,74,205,2,0.7892,Sheridan,WY,NA
32920,HighSchool,2019,NA,Kanyon Walker,Wildwood,Tulane,CB,72,185,2,0.7892,Leesburg,FL,NA
32921,HighSchool,2019,NA,Larry Robbins,Northwestern,Buffalo,RB,67,165,2,0.7892,Miami,FL,NA
32922,HighSchool,2019,NA,Tavier Williams,Many,Louisiana Monroe,CB,74,171,2,0.7892,Many,LA,NA
32923,HighSchool,2019,NA,Jaden Gragg,Eau Gallie,Coastal Carolina,WR,73,160,2,0.7892,Melbourne,FL,NA
32924,HighSchool,2019,NA,JaQuan Foote,Opelika,Austin Peay,OLB,73,215,2,0.7889,Opelika,AL,NA
32925,HighSchool,2019,NA,Jalyn Williams,Westlake,Southeast Missouri State,DUAL,73,200,2,0.7889,Atlanta,GA,NA
32926,HighSchool,2019,NA,Conner Hindsley,American Heritage B/D,NA,S,74,184,2,0.7889,Delray Beach,FL,NA
32927,HighSchool,2019,NA,Anthony Gordon,Imhotep Institute,NA,WR,73,175,2,0.7889,Philadelphia,PA,NA
32928,HighSchool,2019,NA,Drew Fry,Middletown,NA,PRO,73,204,2,0.7889,Middletown,DE,NA
32929,HighSchool,2019,NA,DeJordan Mask,Arkansas,Texas State,S,73,180,2,0.7889,Texarkana,AR,NA
32930,HighSchool,2019,NA,Christian Richmond,Cy-Fair,Central Arkansas,WR,68,160,2,0.7889,Cypress,TX,NA
32931,HighSchool,2019,NA,Desmond McKelvey,Lufkin,NA,CB,71,165,2,0.7889,Lufkin,TX,NA
32932,HighSchool,2019,NA,Devin Haskins,Prosper,Holy Cross,WR,74,165,2,0.7889,Prosper,TX,NA
32933,HighSchool,2019,NA,Tanner McKinney,York Comprehensive,NA,DUAL,74,185,2,0.7889,York,SC,NA
32934,HighSchool,2019,NA,Daveon Wortham,Braden River,NA,WR,72,185,2,0.7889,Bradenton,FL,NA
32935,HighSchool,2019,NA,Jordan Holmes,Mayde Creek,NA,CB,70,162,2,0.7889,Houston,TX,NA
32936,HighSchool,2019,NA,Jake Ehlinger,Westlake,NA,ILB,72,205,2,0.7889,Austin,TX,NA
32937,HighSchool,2019,NA,Lawton Rikel,Canyon,NA,PRO,74,166,2,0.7889,Canyon,TX,NA
32938,HighSchool,2019,NA,Josh Slay,Douglas County,Villanova,OLB,73,215,2,0.7889,Douglasville,GA,NA
32939,HighSchool,2019,NA,Lavelton Williams,American Heritage,NA,RB,71,220,2,0.7889,Fort Lauderdale,FL,NA
32940,HighSchool,2019,NA,Jarius Howard,Oscar Smith,NA,WR,70,165,2,0.7889,Chesapeake,VA,NA
32941,HighSchool,2019,NA,Tobias Weaver,Karen Wagner,Navy,ATH,70,175,2,0.7889,San Antonio,TX,NA
32942,HighSchool,2019,NA,Tre Bass,Franklin-Simpson,Western Kentucky,APB,68,180,2,0.7889,Franklin,KY,NA
32943,HighSchool,2019,NA,Mekhi Davis,Cy Falls,NA,CB,69,165,2,0.7889,Houston,TX,NA
32944,HighSchool,2019,NA,Joe Green,Skyline,San Diego State,PRO,76,200,2,0.7882,Sammamish,WA,NA
32945,HighSchool,2019,NA,Caleb Nelson,Folsom,North Dakota,WR,72,170,2,0.7882,Folsom,CA,NA
32946,HighSchool,2019,NA,Sione Moa,Weber,Utah State,WR,73,175,2,0.7882,Ogden,UT,NA
32947,HighSchool,2019,NA,Larenz Redd,East,Utah State,RB,68,160,2,0.7882,Salt Lake City,UT,NA
32948,HighSchool,2019,NA,Preston Helwege,O'Dea,Idaho State,TE,79,245,2,0.7882,Seattle,WA,NA
32949,HighSchool,2019,NA,J.D. Kolb,McQueen,Air Force,RB,69,170,2,0.7882,Reno,NV,NA
32950,HighSchool,2019,NA,Clay Randall,Saguaro,Air Force,ILB,74,185,2,0.7882,Scottsdale,AZ,NA
32951,HighSchool,2019,NA,Jordan Cobbs,San Leandro,San José State,ILB,74,220,2,0.7881,San Leandro,CA,NA
32952,HighSchool,2019,NA,Joey Elwell,Mountain View,Montana,TE,75,230,2,0.7881,Meridian,ID,NA
32953,HighSchool,2019,NA,Matthew Horne,Elk Grove,Northern Arizona,ATH,74,180,2,0.7881,Elk Grove,CA,NA
32954,HighSchool,2019,NA,Jackson Canaan,Jesuit,San José State,OLB,75,220,2,0.7881,Carmichael,CA,NA
32955,HighSchool,2019,NA,Easton Gibbs,Temecula Valley,Wyoming,S,73,193,2,0.7881,Temecula,CA,NA
32956,HighSchool,2019,NA,Malik Richardson,Lakewood,Western Carolina,DUAL,76,200,2,0.7881,Sumter,SC,NA
32957,HighSchool,2019,NA,AJ Watts,Carver,Akron,ATH,73,208,2,0.7881,Columbus,GA,NA
32958,HighSchool,2019,NA,Devin Voisin,Crestview,South Alabama,WR,72,178,2,0.7881,Crestview,FL,NA
32959,HighSchool,2019,NA,Grant Gremel,Noblesville,NA,PRO,75,190,2,0.7863,Noblesville,IN,NA
32960,HighSchool,2019,NA,Zach Larrier,Monterey Trail,Air Force,ATH,72,180,2,0.786,Elk Grove,CA,NA
32961,HighSchool,2019,NA,Terry Smith,Penn Hills,NA,RB,69,210,2,0.7852,Pittsburgh,PA,NA
32962,HighSchool,2019,NA,Glenn Young,Jack Britt,NA,RB,69,194,2,0.7852,Fayetteville,NC,NA
32963,HighSchool,2019,NA,Isaiah Gibbs,Farragut,UT Martin,RB,68,179,2,0.7852,Knoxville,TN,NA
32964,HighSchool,2019,NA,JT Mulligan,Reagan,NA,S,74.5,182,2,0.7852,Austin,TX,NA
32965,HighSchool,2019,NA,Ryan Johnson,Prescott,NA,DUAL,78,182,2,0.7852,Prescott,AR,NA
32966,HighSchool,2019,NA,Aundoy Johnson,LBJ,NA,CB,70.5,154,2,0.7852,Austin,TX,NA
32967,HighSchool,2019,NA,Dayvon Meade,Warwick,NA,RB,70,198,2,0.7852,Newport News,VA,NA
32968,HighSchool,2019,NA,Michael Callahan,Trinity Christian Academy,NA,ILB,74,227,2,0.7852,Addison,TX,NA
32969,HighSchool,2019,NA,Rayveon Shelton,North Shore,NA,CB,73,171,2,0.7852,Houston,TX,NA
32970,HighSchool,2019,NA,Austin Landry,Pearland,NA,WR,72,180,2,0.7852,Pearland,TX,NA
32971,HighSchool,2019,NA,Josh Williams,The Kinkaid School,NA,RB,69.5,180,2,0.7852,Houston,TX,NA
32972,HighSchool,2019,NA,Bruno Forestieri,St Pius X,NA,FB,70,225,2,0.7852,Houston,TX,NA
32973,HighSchool,2019,NA,Adam White,Wakeland,Air Force,OLB,74,205,2,0.7852,Frisco,TX,NA
32974,HighSchool,2019,NA,Ben Brittain,Reicher Catholic,NA,ATH,72,185,2,0.7852,Waco,TX,NA
32975,HighSchool,2019,NA,Frederik Antoine,Canada,Old Dominion,ATH,73,210,2,0.7852,NA,NA,Canada
32976,HighSchool,2019,NA,SirVocea Dennis,The Peddie School,Pittsburgh,OLB,73,204,2,0.7852,Syracuse,NY,NA
32977,HighSchool,2019,NA,Rod Hawkins,John Tyler,NA,RB,67,180,2,0.7842,Tyler,TX,NA
32978,HighSchool,2019,NA,Dayron Johnson,Springfield,NA,WR,67,165,2,0.7842,Springfield,TN,NA
32979,HighSchool,2019,NA,Tom Trieb,Buffalo Grove,Northern Illinois,ATH,74,215,2,0.7842,Buffalo Grove,IL,NA
32980,HighSchool,2019,NA,Ryan Jewell,Pelham,Jacksonville State,ILB,73,220,2,0.7842,Pelham,AL,NA
32981,HighSchool,2019,NA,Marshun Douglas,Kirby,Central Arkansas,APB,69,167,2,0.7842,Memphis,TN,NA
32982,HighSchool,2019,NA,Jeremy Mitchell,Oak Ridge,NA,S,71,185,2,0.7842,Oak Ridge,TN,NA
32983,HighSchool,2019,NA,Hunter Bullock,Gaffney,James Madison,TE,76,235,2,0.7842,Gaffney,SC,NA
32984,HighSchool,2019,NA,Jeremiah Webb,Urban Prep Academies,New Mexico,CB,73,187,2,0.7842,Chicago,IL,NA
32985,HighSchool,2019,NA,Gerred Wiltz,Alief Hastings,NA,S,71,190,2,0.7842,Houston,TX,NA
32986,HighSchool,2019,NA,Jett Bush,Strake Jesuit,New Mexico State,ILB,74,220,2,0.7842,Houston,TX,NA
32987,HighSchool,2019,NA,Kacee Williams,Keller Central,Nevada,S,73,171,2,0.7842,Keller,TX,NA
32988,HighSchool,2019,NA,Caleb Leake,North Crowley,NA,DUAL,71,165,2,0.7842,Fort Worth,TX,NA
32989,HighSchool,2019,NA,Justin Whiteside,Homewood-Flossmoor,Central Michigan,OLB,73,200,2,0.7842,Flossmoor,IL,NA
32990,HighSchool,2019,NA,Marcus Whitaker,West Memphis,NA,TE,76,225,2,0.7842,West Memphis,AR,NA
32991,HighSchool,2019,NA,Courtney Reese,Miami Southridge,UNLV,RB,69,175,2,0.7842,Miami,FL,NA
32992,HighSchool,2019,NA,Javon Harvey,Lake Taylor,Old Dominion,ATH,72,175,2,0.7842,Norfolk,VA,NA
32993,HighSchool,2019,NA,Keniuel Gates,North Marion,Ohio,CB,73,187,2,0.7842,Citra,FL,NA
32994,HighSchool,2019,NA,Jordan Hull,Zionsville,Lafayette,WR,74,175,2,0.7842,Zionsville,IN,NA
32995,HighSchool,2019,NA,Myles Heard,Dulles,Stephen F. Austin,S,70,190,2,0.7842,Sugar Land,TX,NA
32996,HighSchool,2019,NA,Malik Wesley,Spring Valley,UNLV,WR,74,175,2,0.7842,Columbia,SC,NA
32997,HighSchool,2019,NA,Keshawn Wicks,Berkeley,Old Dominion,RB,72,185,2,0.7842,Moncks Corner,SC,NA
32998,HighSchool,2019,NA,Micheal Campbell,Horn Lake,NA,OLB,73,190,2,0.7842,Horn Lake,MS,NA
32999,HighSchool,2019,NA,Isaiah Neyor,Lamar,Wyoming,WR,75,195,2,0.7842,Arlington,TX,NA
33000,HighSchool,2019,NA,Chancellor Hitchens,McKinley,Louisiana Monroe,S,74,185,2,0.7842,Baton Rouge,LA,NA
33001,HighSchool,2019,NA,Jack Zergiotis,John Abbott College,Connecticut,DUAL,72.5,180,2,0.7842,NA,NA,NA
33002,HighSchool,2019,NA,Addison McCarther,Lake Ridge,NA,CB,70,165,2,0.7842,Mansfield,TX,NA
33003,HighSchool,2019,NA,Garret Fountain,Turlock,San Diego State,OLB,76,215,2,0.7842,Turlock,CA,NA
33004,HighSchool,2019,NA,Lazarus May,Memorial,Tulsa,OLB,74,210,2,0.7842,Port Arthur,TX,NA
33005,HighSchool,2019,NA,Tomario Pleasant,Brentwood Academy,NA,RB,70,185,2,0.7831,Brentwood,TN,NA
33006,HighSchool,2019,NA,Dawson Ingram,Camas,Eastern Washington,TE,77,240,2,0.7831,Camas,WA,NA
33007,HighSchool,2019,NA,Treyton Welch,Buffalo Senior,Wyoming,WR,75,204,2,0.7831,Buffalo,MN,NA
33008,HighSchool,2019,NA,Tamatoa Falatea,Punahou,Princeton,WR,72,180,2,0.7831,Honolulu,HI,NA
33009,HighSchool,2019,NA,Jailen Hammer,Clackamas,NA,WR,73,190,2,0.7831,Clackamas,OR,NA
33010,HighSchool,2019,NA,Javion Posey,Greenville,Florida Atlantic,ATH,73,185,2,0.7831,Greenville,AL,NA
33011,HighSchool,2019,NA,Terrell Hayward,Cienega,Northern Arizona,CB,70,160,2,0.7831,Tucson,AZ,NA
33012,HighSchool,2019,NA,Brady Sheehan,Redlands East Valley,Army,OLB,74,205,2,0.7831,Redlands,CA,NA
33013,HighSchool,2019,NA,Duncan Smith,Burbank,UC Davis,TE,76,220,2,0.7831,Burbank,CA,NA
33014,HighSchool,2019,NA,Donte Jones,Bentonville,Central Arkansas,S,71,171,2,0.7831,Bentonville,AR,NA
33015,HighSchool,2019,NA,Isaiah Holiness,Redlands East Valley,San José State,WR,72,175,2,0.7831,Redlands,CA,NA
33016,HighSchool,2019,NA,Dawson McPeak,River Valley,Northern Arizona,PRO,76,225,2,0.7831,Yuba City,CA,NA
33017,HighSchool,2019,NA,Micah Hilts,Vista Ridge,Texas State,WR,77,200,2,0.7831,Colorado Springs,CO,NA
33018,HighSchool,2019,NA,Hasan Gibson Jr.,James River,NA,ATH,71,176,2,0.7831,Midlothian,VA,NA
33019,HighSchool,2019,NA,Billy Davis,Arbor View,Southern Utah,OLB,74,220,2,0.7831,Las Vegas,NV,NA
33020,HighSchool,2019,NA,Bryson Whitehead,William Amos Hough,Charlotte,CB,71,180,2,0.7831,Cornelius,NC,NA
33021,HighSchool,2019,NA,Tre Goode,Lucy Ragsdale,Charlotte,ATH,75,180,2,0.7831,Jamestown,NC,NA
33022,HighSchool,2019,NA,Darius Muasau,Mililani,Hawai'i,ILB,73,225,2,0.7831,Mililani,HI,NA
33023,HighSchool,2019,NA,Akalea Kapono,Kamehameha,Navy,OLB,73,212,2,0.7831,Honolulu,HI,NA
33024,HighSchool,2019,NA,Patrick McMorris,Santa Ana,San Diego State,CB,71,160,2,0.7831,Santa Ana,CA,NA
33025,HighSchool,2019,NA,Daniel To’oto’o Jr.,Skyline,San Diego State,ATH,75,230,2,0.7831,Mesa,AZ,NA
33026,HighSchool,2019,NA,Benjamin Williams,Charlotte Christian,Appalachian State,ATH,70,185,2,0.7831,Charlotte,NC,NA
33027,HighSchool,2019,NA,Cameron Sims,Lausanne Collegiate School,Georgia State,CB,73,180,2,0.7831,Memphis,TN,NA
33028,HighSchool,2019,NA,Jaylan Williams,Allatoona,Charlotte,TE,76,220,2,0.7831,Acworth,GA,NA
33029,HighSchool,2019,NA,Damean Bivins,Pace,South Alabama,RB,72,220,2,0.7831,Milton,FL,NA
33030,HighSchool,2019,NA,Robert Turner,Aldine Eisenhower,NA,CB,70.5,150,2,0.7813,Houston,TX,NA
33031,HighSchool,2019,NA,Joshua Landrum,Cedar Hill,Rice,CB,72,165,2,0.7802,Cedar Hill,TX,NA
33032,HighSchool,2019,NA,Khristion Little,Chapel Hill,NA,ATH,71,213,2,0.7802,Tyler,TX,NA
33033,HighSchool,2019,NA,Trevor Yeboah-Kodie,Garden City,NA,RB,72,180,2,0.7802,Garden City,NY,NA
33034,HighSchool,2019,NA,Anthony Summey,St. Peters Prep,NA,RB,73,210,2,0.7802,Jersey City,NJ,NA
33035,HighSchool,2019,NA,Jonathan Fells,Carroll Sch,NA,RB,69,209,2,0.7802,Ozark,AL,NA
33036,HighSchool,2019,NA,Michael Lewis,Cox Mill,NA,WR,74,195,2,0.7802,Concord,NC,NA
33037,HighSchool,2019,NA,Tre Coburn,Westfield,NA,CB,70,175,2,0.7802,Houston,TX,NA
33038,HighSchool,2019,NA,Taylor Eggers,Trinity Episcopal School,NA,DUAL,75.5,223,2,0.7802,Richmond,VA,NA
33039,HighSchool,2019,NA,Latrele Palmer,Our Lady Good Counsel HS,NA,RB,71,210,2,0.7802,Olney,MD,NA
33040,HighSchool,2019,NA,Stone Hollenbach,Southern Columbia,NA,PRO,75,210,2,0.7802,Catawissa,PA,NA
33041,HighSchool,2019,NA,Trey Stephens,Coronado,NA,ILB,72.5,223,2,0.7802,Lubbock,TX,NA
33042,HighSchool,2019,NA,Jalen Waddy,Westside,NA,OLB,74,227,2,0.7802,Houston,TX,NA
33043,HighSchool,2019,NA,Camdyn Childers,Carroll,NA,WR,72,185,2,0.7797,Fort Wayne,IN,NA
33044,HighSchool,2019,NA,Romeir Elliott,Warren Central,Southern Illinois,RB,67,189,2,0.7797,Indianapolis,IN,NA
33045,HighSchool,2019,NA,Trenton Kelley,Columbus North,NA,PRO,77,199,2,0.7797,Columbus,IN,NA
33046,HighSchool,2019,NA,Keelan White,Handsworth,NA,WR,73,185,2,0.7797,North Vancouver,BC,NA
33047,HighSchool,2019,NA,Gideone Kremler,Mount Douglas,NA,PRO,72,180,2,0.7797,Victoria,BC,NA
33048,HighSchool,2019,NA,Will Scadden,Lakeridge,San Diego,WR,75,190,2,0.7797,Lake Oswego,OR,NA
33049,HighSchool,2019,NA,Zach Mandera,Roseburg,Portland State,OLB,73,220,2,0.7797,Roseburg,OR,NA
33050,HighSchool,2019,NA,Eli Ntsasa,West Linn,NA,OLB,73,190,2,0.7797,West Linn,OR,NA
33051,HighSchool,2019,NA,Jalen Allen,Arsenal Technical,NA,CB,73,170,2,0.7797,Indianapolis,IN,NA
33052,HighSchool,2019,NA,Trevin Taylor,Homestead,Harvard,WR,76,190,2,0.7797,Fort Wayne,IN,NA
33053,HighSchool,2019,NA,Deon Pettiford,Lawrence North,Indiana State,OLB,75,196,2,0.7797,Indianapolis,IN,NA
33054,HighSchool,2019,NA,Matt Jenner,Oak Ridge,NA,PRO,76,215,2,0.7797,El Dorado Hills,CA,NA
33055,HighSchool,2019,NA,Alston Robinson,Manchester,Old Dominion,ATH,74,182,2,0.7797,Midlothian,VA,NA
33056,HighSchool,2019,NA,Torriano Richardson,Oak Park,NA,RB,70,185,2,0.7797,Oak Park,MI,NA
33057,HighSchool,2019,NA,Brad Roberts,Ralston Valley Senior,Air Force,RB,73,205,2,0.7797,Arvada,CO,NA
33058,HighSchool,2019,NA,Devin Larsen,Queen Creek,NA,PRO,76,201,2,0.7797,Queen Creek,AZ,NA
33059,HighSchool,2019,NA,Shane Jamison,Camas,San Diego,OLB,76,215,2,0.7797,Camas,WA,NA
33060,HighSchool,2019,NA,Sekai Asoau,Fife,NA,OLB,77,220,2,0.7797,Tacoma,WA,NA
33061,HighSchool,2019,NA,Sammy King,Rainier Beach,NA,CB,70,175,2,0.7797,Seattle,WA,NA
33062,HighSchool,2019,NA,T.J. Smith,McArthur,NA,DUAL,73,186,2,0.7797,Hollywood,FL,NA
33063,HighSchool,2019,NA,Darius Kubalanza,Bothell,NA,CB,73,170,2,0.7797,Bothell,WA,NA
33064,HighSchool,2019,NA,Robert Ford,Lutheran Of St Charles County,South Dakota,CB,73,170,2,0.7797,Saint Peters,MO,NA
33065,HighSchool,2019,NA,Kelvyn Mason,William Chrisman,Missouri State,S,72,175,2,0.7797,Independence,MO,NA
33066,HighSchool,2019,NA,Beau Lombardi,Valley,Army,PRO,75,220,2,0.7797,West Des Moines,IA,NA
33067,HighSchool,2019,NA,Trey Turner,Pittsburg,Eastern Washington,DUAL,73,180,2,0.7797,Pittsburg,CA,NA
33068,HighSchool,2019,NA,Kyle Bryant,San Fernando Senior,NA,RB,70,171,2,0.7797,San Fernando,CA,NA
33069,HighSchool,2019,NA,Nate Hughes,Bethel,NA,PRO,73,180,2,0.7797,Spanaway,WA,NA
33070,HighSchool,2019,NA,Geordon Pollard,Pinson Valley,Austin Peay,WR,74,180,2,0.7797,Pinson,AL,NA
33071,HighSchool,2019,NA,Tifton Dobbs,Lanett,NA,ATH,78,190,2,0.7797,Lanett,AL,NA
33072,HighSchool,2019,NA,Khari Johnson,Catholic Memorial,NA,ATH,70,178,2,0.7797,West Roxbury,MA,NA
33073,HighSchool,2019,NA,Ryan Nettles,Hillcrest,Alabama State,PRO,76,185,2,0.7797,Evergreen,AL,NA
33074,HighSchool,2019,NA,Xavien Banks,Hale County,NA,RB,68,185,2,0.7797,Moundville,AL,NA
33075,HighSchool,2019,NA,Emmanuel Michel,Archer,NA,RB,69,189,2,0.7797,Lawrenceville,GA,NA
33076,HighSchool,2019,NA,Kyrin Beachem,Oceanside,NA,WR,71,177,2,0.7797,Oceanside,CA,NA
33077,HighSchool,2019,NA,JC Sparks,Palmer Ridge,NA,OLB,72,190,2,0.7797,Monument,CO,NA
33078,HighSchool,2019,NA,Jonquavous Brown,Grovetown,NA,RB,70,180,2,0.7797,Grovetown,GA,NA
33079,HighSchool,2019,NA,Travis Yohnke,Parkers Prairie Secondary,North Dakota State,TE,77,230,2,0.7797,Parkers Prairie,MN,NA
33080,HighSchool,2019,NA,Kalani Washington,La Habra,NA,WR,69,170,2,0.7797,La Habra,CA,NA
33081,HighSchool,2019,NA,Earnest Stallworth,Pensacola,NA,WR,70,170,2,0.7797,Pensacola,FL,NA
33082,HighSchool,2019,NA,Demetrius Wigfall,Archer,NA,WR,68,158,2,0.7797,Lawrenceville,GA,NA
33083,HighSchool,2019,NA,DeQuece Carter,Woodberry Forest,Fordham,WR,72,180,2,0.7797,Woodberry Forest,VA,NA
33084,HighSchool,2019,NA,Evan Bearden,Sonora,UC Davis,TE,76,217,2,0.7797,Sonora,CA,NA
33085,HighSchool,2019,NA,Zach Kennedy,Eastlake,UC Davis,OLB,78,245,2,0.7797,Sammamish,WA,NA
33086,HighSchool,2019,NA,Chase Artopoeus,St Joseph,UCLA,PRO,74,200,2,0.7797,Santa Maria,CA,NA
33087,HighSchool,2019,NA,Raiden Hunter,Univ Of San Diego HS,NA,RB,68,195,2,0.7797,San Diego,CA,NA
33088,HighSchool,2019,NA,Kelshun Campbell,Park Crossing,NA,TE,76,225,2,0.7797,Montgomery,AL,NA
33089,HighSchool,2019,NA,Dante Chachere,Clovis West,Portland State,ATH,74,169,2,0.7797,Fresno,CA,NA
33090,HighSchool,2019,NA,Javelle Brown,Mira Mesa,BYU,S,73,170,2,0.7797,San Diego,CA,NA
33091,HighSchool,2019,NA,Dusty Mitchell,Clayton Valley,UCLA,OLB,74,220,2,0.7797,Concord,CA,NA
33092,HighSchool,2019,NA,Camyron Gaulke,Lakes,NA,ILB,75,215,2,0.7797,Lakewood,WA,NA
33093,HighSchool,2019,NA,Matt Cavanagh,Edina Senior,Harvard,OLB,73,205,2,0.7797,Minneapolis,MN,NA
33094,HighSchool,2019,NA,Corey Abrams,Vanden,NA,ATH,69,175,2,0.7797,Fairfield,CA,NA
33095,HighSchool,2019,NA,Larry Williams,Christian Brothers College,NA,CB,73,190,2,0.7797,Saint Louis,MO,NA
33096,HighSchool,2019,NA,Derik LeCaptain,Southern Door,NA,ATH,74,210,2,0.7797,Brussels,WI,NA
