,year,team,conference,rating,secondOrderWins,sos,offense.rating,offense.success,offense.explosiveness,offense.rushing,offense.passing,offense.standardDowns,offense.passingDowns,offense.runRate,offense.pace,defense.rating,defense.success,defense.explosiveness,defense.rushing,defense.passing,defense.standardDowns,defense.passingDowns,defense.havoc.total,defense.havoc.frontSeven,defense.havoc.db,specialTeams
2299,2017,nationalAverages,NA,1.6695312,6.642188,0.8979063,2.89E+01,1.00E+02,1.00E+02,9.99E+01,1.01E+02,1.00E+02,1.01E+02,5.19E-01,-1.56E-02,27.23515625,102.165625,100.7976563,102.0515625,100.8625,101.3609375,101.2210938,0.16009375,0.09314063,0.06523437,0.00234375
2300,2018,Alabama,SEC,36.3,13.8,0.795,5.09E+01,1.36E+02,1.18E+02,1.23E+02,1.32E+02,1.23E+02,1.40E+02,4.69E-01,1.20E+00,14.2,133.4,98.1,129.3,113.7,120.9,108.9,0.212,0.126,0.087,-0.4
2301,2018,Georgia,SEC,32.9,11.5,0.794,4.59E+01,1.23E+02,1.10E+02,1.16E+02,1.20E+02,1.14E+02,1.23E+02,5.57E-01,1.90E+00,14.2,109,122.3,103.9,123.6,109.5,129.7,0.156,0.099,0.057,1.3
2302,2018,Clemson,ACC,29.7,14,0.912,4.30E+01,1.20E+02,1.10E+02,1.18E+02,1.13E+02,1.12E+02,1.25E+02,4.50E-01,-1.20E+00,12.6,129.2,119.9,131.7,121.8,121.7,128.8,0.21,0.136,0.074,-0.6
2303,2018,Oklahoma,Big 12,24.9,11.7,0.909,5.40E+01,1.30E+02,1.23E+02,1.26E+02,1.30E+02,1.24E+02,1.29E+02,5.22E-01,3.00E-01,30,95.8,104.3,103.5,96.4,96.5,101.3,0.144,0.085,0.059,1
2304,2018,LSU,SEC,24.2,9.1,0.75,3.48E+01,1.03E+02,9.61E+01,9.69E+01,1.04E+02,1.02E+02,9.09E+01,5.55E-01,-2.00E-01,13.4,119.5,112.6,108.8,123,115.5,117.3,0.188,0.097,0.091,2.7
2305,2018,Ohio State,Big Ten,24.1,10.9,0.899,4.44E+01,1.21E+02,1.02E+02,1.01E+02,1.20E+02,1.10E+02,1.21E+02,4.63E-01,-1.10E+00,21.2,108.1,89.4,100.3,101.5,100,93.4,0.184,0.122,0.062,0.8
2306,2018,Auburn,SEC,23.6,8.2,0.761,3.69E+01,1.02E+02,1.02E+02,9.74E+01,1.06E+02,1.00E+02,1.10E+02,4.79E-01,-1.30E+00,14.1,121.8,99.3,113.9,112.6,110.6,113.1,0.179,0.11,0.069,0.7
2307,2018,Mississippi State,SEC,23.2,8.7,0.791,3.46E+01,1.12E+02,9.58E+01,1.19E+02,9.53E+01,1.05E+02,1.02E+02,5.63E-01,2.20E+00,10.5,126.4,111.6,117.2,123,114.5,132.4,0.203,0.109,0.093,-0.9
2308,2018,Florida,SEC,23,9.7,0.813,3.86E+01,1.11E+02,1.03E+02,1.10E+02,1.07E+02,1.07E+02,1.06E+02,5.52E-01,-1.00E-01,17.4,113.2,101.7,106.6,109,111.2,98.9,0.187,0.109,0.077,1.7
2309,2018,Michigan,Big Ten,22,10.3,0.867,3.55E+01,1.14E+02,1.00E+02,1.06E+02,1.14E+02,1.09E+02,1.02E+02,5.70E-01,3.20E+00,14.3,128.2,94.2,112.4,110,111,113.6,0.186,0.119,0.067,0.9
2310,2018,Texas A&M,SEC,21.6,9,0.761,4.03E+01,1.15E+02,1.02E+02,1.12E+02,1.07E+02,1.06E+02,1.16E+02,4.99E-01,1.80E+00,19.8,115.7,89,113.2,100.8,103.7,99.8,0.204,0.121,0.084,1.1
2311,2018,Missouri,SEC,20.8,9.3,0.794,4.13E+01,1.13E+02,1.03E+02,1.08E+02,1.10E+02,1.07E+02,1.09E+02,5.03E-01,-1.60E+00,21,114,99.2,123,100.1,107.6,106.9,0.147,0.084,0.064,0.5
2312,2018,Notre Dame,FBS Independents,20.7,10.3,0.905,3.46E+01,1.05E+02,1.03E+02,9.80E+01,1.09E+02,1.04E+02,1.03E+02,5.16E-01,-2.10E+00,14.5,112,116.4,112.6,116.2,110.4,120,0.173,0.103,0.071,0.6
2313,2018,Washington,Pac-12,19.9,10.9,0.88,3.45E+01,1.11E+02,9.74E+01,1.06E+02,1.08E+02,1.06E+02,1.04E+02,5.53E-01,1.90E+00,12.7,109.9,120.3,119.1,111.8,110.1,120.3,0.159,0.079,0.08,-1.9
2314,2018,Penn State,Big Ten,19,9.7,0.868,3.39E+01,1.07E+02,1.03E+02,1.11E+02,1.02E+02,1.08E+02,1.00E+02,5.36E-01,-2.10E+00,14.6,110.8,106.4,106,112.5,106.9,113.9,0.199,0.121,0.077,-0.3
2315,2018,Fresno State,Mountain West,17.4,12.1,0.944,3.35E+01,1.11E+02,9.92E+01,9.63E+01,1.11E+02,1.04E+02,1.11E+02,4.55E-01,2.10E+00,15.5,121.4,117.6,126.3,114.2,117.3,124.1,0.167,0.088,0.079,-0.6
2316,2018,Utah,Pac-12,16.8,9.2,0.887,3.19E+01,1.09E+02,9.71E+01,1.07E+02,1.03E+02,1.05E+02,1.03E+02,5.22E-01,-3.00E-01,18.1,115.4,101,118.4,104.8,109.2,110.7,0.198,0.131,0.067,3
2317,2018,UCF,American Athletic,16.5,10.6,0.954,3.99E+01,1.11E+02,1.06E+02,1.07E+02,1.13E+02,1.05E+02,1.16E+02,5.67E-01,-6.40E+00,25.2,103.6,105.7,105.1,103.3,109.2,95.3,0.193,0.111,0.082,1.8
2318,2018,Wisconsin,Big Ten,15.5,8.7,0.899,3.93E+01,1.22E+02,9.56E+01,1.23E+02,9.81E+01,1.12E+02,1.03E+02,6.02E-01,1.20E+00,21.6,104,101.6,102.7,102.2,101.8,103.1,0.163,0.098,0.065,-2.3
2319,2018,South Carolina,SEC,14.9,5.8,0.788,3.64E+01,1.02E+02,1.06E+02,9.63E+01,1.09E+02,9.79E+01,1.16E+02,4.79E-01,-2.80E+00,23.6,93.2,119.5,97.8,106.1,97.6,118.6,0.142,0.085,0.057,2
2320,2018,Utah State,Mountain West,14.2,10,0.956,3.63E+01,1.13E+02,1.10E+02,1.10E+02,1.09E+02,1.09E+02,1.19E+02,4.32E-01,-2.70E+00,22.5,110.7,107.3,109.3,108.6,105.6,119.5,0.184,0.092,0.091,0.4
2321,2018,Oklahoma State,Big 12,13.8,7.6,0.892,4.20E+01,1.07E+02,1.05E+02,1.08E+02,1.04E+02,1.04E+02,1.07E+02,4.66E-01,-3.80E+00,28.9,105.3,91.9,96.9,101.8,99,102.9,0.153,0.1,0.053,0.7
2322,2018,Iowa,Big Ten,13.3,8.8,0.911,3.03E+01,9.52E+01,9.97E+01,8.64E+01,1.05E+02,9.35E+01,1.03E+02,5.04E-01,2.80E+00,17.7,107.2,118.6,112.4,109,110.2,112.5,0.174,0.107,0.068,0.7
2323,2018,West Virginia,Big 12,13.2,7.5,0.888,4.11E+01,1.08E+02,1.17E+02,1.06E+02,1.12E+02,1.08E+02,1.18E+02,4.31E-01,-7.00E-01,29.2,97.1,104.3,98.6,99.7,100.2,96.3,0.194,0.103,0.091,1.3
2324,2018,Kentucky,SEC,13.1,7.8,0.806,2.95E+01,1.01E+02,9.38E+01,1.02E+02,9.47E+01,9.88E+01,9.50E+01,5.99E-01,1.50E+00,16.3,110.8,107,106.7,110.5,109.8,103.9,0.198,0.124,0.075,-0.1
2325,2018,Stanford,Pac-12,13,8.4,0.877,3.54E+01,1.07E+02,1.13E+02,9.15E+01,1.16E+02,1.07E+02,1.13E+02,4.36E-01,4.70E+00,24.3,97.5,99.7,102.2,96.4,97.8,100.3,0.162,0.09,0.073,1.8
2326,2018,Miami,ACC,12.7,8.8,0.922,2.93E+01,9.07E+01,1.04E+02,1.04E+02,8.92E+01,9.39E+01,1.00E+02,5.23E-01,1.10E+00,15.8,119,105.8,110.5,118.1,117.2,103.6,0.242,0.164,0.078,-0.8
2327,2018,Boise State,Mountain West,12.2,8.9,0.905,3.71E+01,1.20E+02,9.80E+01,1.12E+02,1.08E+02,1.08E+02,1.14E+02,4.75E-01,1.30E+00,22.8,109.3,97.7,104.4,105.2,100.8,106,0.166,0.107,0.059,-2
2328,2018,Appalachian State,Sun Belt,11.9,11,0.961,3.00E+01,9.89E+01,1.04E+02,1.01E+02,1.03E+02,9.86E+01,1.11E+02,5.95E-01,8.00E-01,19,120.1,116.1,120.2,118.8,118.1,121.3,0.183,0.112,0.071,1
2329,2018,Michigan State,Big Ten,11.5,7.5,0.867,2.20E+01,8.81E+01,9.29E+01,8.88E+01,8.95E+01,9.05E+01,8.68E+01,4.59E-01,2.10E+00,10.8,125,109.8,136.8,112.4,113.9,130.4,0.207,0.14,0.067,0.3
2330,2018,Washington State,Pac-12,11.3,9.7,0.903,3.88E+01,1.15E+02,1.01E+02,1.02E+02,1.06E+02,1.07E+02,1.11E+02,2.72E-01,5.10E+00,27.3,100.8,99.8,94.2,106.1,99.4,105.6,0.18,0.114,0.066,-0.2
2331,2018,Texas,Big 12,11.3,8.3,0.865,3.53E+01,1.05E+02,9.20E+01,9.42E+01,1.04E+02,9.95E+01,9.90E+01,5.08E-01,6.00E-01,24.4,104.4,106.9,107.2,104.1,104.3,109.6,0.177,0.085,0.092,0.4
2332,2018,Ole Miss,SEC,9.8,5.9,0.786,4.21E+01,1.14E+02,1.14E+02,1.12E+02,1.13E+02,1.14E+02,1.13E+02,4.14E-01,-1.90E+00,31.2,93.2,98.1,92.1,96.3,93,98.5,0.163,0.095,0.069,-1.2
2333,2018,USC,Pac-12,9.7,7,0.892,3.17E+01,9.90E+01,1.04E+02,9.73E+01,1.02E+02,1.01E+02,1.01E+02,4.64E-01,1.50E+00,22.5,111.9,94.4,102,105.7,105.4,99.7,0.179,0.104,0.075,0.5
2334,2018,NC State,ACC,9.4,8.3,0.917,3.51E+01,1.18E+02,9.30E+01,9.84E+01,1.11E+02,1.04E+02,1.11E+02,4.61E-01,1.80E+00,26.7,103,94.2,105.3,98.6,102,97,0.182,0.108,0.073,1.1
2335,2018,Memphis,American Athletic,9.2,9.6,0.931,3.88E+01,1.09E+02,1.09E+02,1.20E+02,9.94E+01,1.09E+02,1.06E+02,5.61E-01,-2.60E+00,30.5,99.8,97,104.5,95.3,101.3,94.4,0.168,0.109,0.059,0.8
2336,2018,Texas Tech,Big 12,8.7,6.2,0.885,3.62E+01,1.08E+02,9.35E+01,9.40E+01,1.02E+02,1.02E+02,1.05E+02,4.04E-01,-1.50E+00,29.8,102.5,99.5,105.5,98.6,101.1,98.4,0.159,0.079,0.08,2.4
2337,2018,Iowa State,Big 12,7.9,8.1,0.885,2.99E+01,9.84E+01,1.06E+02,9.33E+01,1.09E+02,1.01E+02,1.01E+02,5.26E-01,1.40E+00,21.5,106.5,110.5,107.6,108.8,110.6,102.5,0.17,0.101,0.069,-0.4
2338,2018,Vanderbilt,SEC,7.6,7.1,0.812,3.56E+01,1.03E+02,1.10E+02,1.09E+02,1.03E+02,1.04E+02,1.13E+02,4.66E-01,3.60E+00,27.1,95,106.8,92.8,104.6,99,101.3,0.154,0.083,0.071,-0.9
2339,2018,Syracuse,ACC,7.5,8.5,0.898,3.21E+01,1.04E+02,9.78E+01,1.03E+02,1.03E+02,9.91E+01,1.08E+02,5.00E-01,-3.50E+00,27.4,108.1,94.6,102.3,103.3,98.5,112,0.167,0.104,0.064,2.8
2340,2018,Oregon,Pac-12,7.3,7.6,0.909,3.47E+01,9.99E+01,1.03E+02,9.95E+01,1.04E+02,9.65E+01,1.13E+02,5.16E-01,-2.80E+00,25.8,101.3,99.9,102.2,99.6,99.1,108.3,0.181,0.107,0.074,-1.7
2341,2018,Virginia,ACC,7.1,8.9,0.941,2.97E+01,1.01E+02,9.33E+01,9.28E+01,1.01E+02,1.03E+02,8.09E+01,5.20E-01,3.50E+00,22,115.8,100.9,108,109.5,108.1,112.7,0.19,0.085,0.105,-0.6
2342,2018,TCU,Big 12,6.9,7.1,0.865,2.57E+01,9.33E+01,9.25E+01,9.63E+01,9.23E+01,9.50E+01,9.61E+01,5.26E-01,1.20E+00,16.9,118,106.7,110,113.8,114.4,108.7,0.168,0.094,0.075,-1.8
2343,2018,Purdue,Big Ten,6.5,7.5,0.867,3.72E+01,1.08E+02,1.15E+02,1.06E+02,1.08E+02,1.10E+02,1.08E+02,3.78E-01,1.70E+00,30.8,97,98,102.4,95.3,95.1,100.1,0.121,0.067,0.054,0
2344,2018,Minnesota,Big Ten,6.3,6.9,0.884,2.82E+01,1.01E+02,9.84E+01,9.76E+01,1.04E+02,9.94E+01,1.02E+02,5.58E-01,2.30E+00,22.8,107,92.2,98.3,104.3,101.6,97.9,0.16,0.089,0.071,1
2345,2018,BYU,FBS Independents,6.2,8.1,0.896,2.89E+01,1.08E+02,9.42E+01,1.05E+02,1.00E+02,1.06E+02,9.66E+01,5.16E-01,1.90E+00,22.3,104,125.7,110,112.8,109.8,117.6,0.12,0.084,0.037,-0.4
2346,2018,San Diego State,Mountain West,6,7.6,0.934,2.56E+01,9.00E+01,1.01E+02,9.52E+01,9.65E+01,9.77E+01,8.51E+01,6.13E-01,1.50E+00,21,112.9,106.7,119.9,103.7,113.4,104.1,0.155,0.071,0.084,1.4
2347,2018,Tennessee,SEC,5.5,4.3,0.759,3.34E+01,9.22E+01,1.11E+02,9.34E+01,1.05E+02,9.73E+01,1.05E+02,5.41E-01,3.10E+00,28.9,93.5,109.4,101.1,97.4,97.5,106.3,0.144,0.086,0.058,1
2348,2018,Cincinnati,American Athletic,5.4,9.6,0.955,2.83E+01,1.00E+02,9.35E+01,1.00E+02,9.53E+01,9.42E+01,1.03E+02,5.62E-01,-2.00E-01,22.6,123.8,101.2,123,108.2,113.4,105.4,0.189,0.12,0.069,-0.4
2349,2018,Nebraska,Big Ten,5.4,6.7,0.868,3.27E+01,1.15E+02,9.95E+01,1.18E+02,1.02E+02,1.09E+02,1.09E+02,4.95E-01,-2.30E+00,26.9,96.8,98.8,91.8,102.4,100.5,93.1,0.162,0.086,0.076,-0.4
2350,2018,Duke,ACC,5,6.8,0.901,3.05E+01,1.02E+02,1.01E+02,9.85E+01,1.02E+02,1.03E+02,9.45E+01,4.47E-01,-2.10E+00,25,106.8,98.1,102.1,107.1,106.3,97.4,0.142,0.078,0.064,-0.5
2351,2018,Arizona State,Pac-12,5,6.3,0.892,3.39E+01,1.08E+02,1.02E+02,1.11E+02,1.03E+02,1.06E+02,1.02E+02,5.24E-01,-1.00E-01,30.4,90,107.6,93.1,97.4,95.5,102.1,0.17,0.098,0.073,1.5
2352,2018,Arkansas,SEC,4.5,3.4,0.777,2.97E+01,8.99E+01,9.28E+01,9.64E+01,8.84E+01,9.00E+01,9.41E+01,5.16E-01,9.00E-01,25.7,95.6,104.4,102.5,95.4,99.3,96.8,0.156,0.12,0.036,0.5
2353,2018,Ohio,Mid-American,4,8.9,0.974,3.82E+01,1.25E+02,1.07E+02,1.22E+02,1.13E+02,1.18E+02,1.10E+02,5.79E-01,2.80E+00,35,93.1,93.3,95.1,93.2,94.3,92.2,0.192,0.106,0.086,0.8
2354,2018,California,Pac-12,3.9,6.5,0.909,1.83E+01,9.37E+01,8.43E+01,9.47E+01,8.58E+01,9.18E+01,8.59E+01,4.96E-01,6.00E-01,15.6,111.5,118.9,109.8,115,111.8,119.2,0.173,0.104,0.068,1.2
2355,2018,Virginia Tech,ACC,3.9,5.7,0.921,3.28E+01,1.07E+02,1.02E+02,1.01E+02,1.08E+02,1.06E+02,1.06E+02,5.15E-01,-7.00E-01,29.4,101,86.2,91.5,98.2,97.1,88.8,0.146,0.083,0.062,0.4
2356,2018,Wake Forest,ACC,3.6,7.4,0.89,3.12E+01,1.01E+02,8.95E+01,9.75E+01,9.56E+01,9.72E+01,9.24E+01,5.17E-01,-5.60E+00,28.1,103,103.7,107.6,101.6,104,99.8,0.148,0.082,0.066,0.5
2357,2018,Arizona,Pac-12,3.6,5.3,0.918,3.23E+01,9.43E+01,1.08E+02,9.64E+01,1.03E+02,9.97E+01,1.01E+02,5.35E-01,-2.70E+00,29,99.6,95.6,100.3,96.4,98.3,99.7,0.155,0.085,0.07,0.3
2358,2018,Maryland,Big Ten,3,5.3,0.861,2.76E+01,9.23E+01,1.21E+02,1.11E+02,9.99E+01,1.01E+02,1.14E+02,6.20E-01,1.00E+00,25.9,100.4,103,97.5,101,100.2,101.2,0.134,0.058,0.077,1.3
2359,2018,Temple,American Athletic,2.9,8.5,0.951,2.81E+01,1.05E+02,1.00E+02,9.65E+01,1.06E+02,1.00E+02,1.11E+02,4.91E-01,-1.40E+00,23.9,105.8,118.8,105.5,116.6,112.7,106.1,0.156,0.08,0.076,-1.3
2360,2018,Pittsburgh,ACC,2.7,6.8,0.849,2.90E+01,1.01E+02,1.07E+02,1.15E+02,9.21E+01,1.04E+02,1.02E+02,6.12E-01,3.60E+00,26.6,106.1,96.3,100.4,102.7,101.2,102.4,0.175,0.103,0.073,0.4
2361,2018,Troy,Sun Belt,2.6,8.8,0.961,2.64E+01,9.16E+01,1.09E+02,9.37E+01,1.01E+02,1.01E+02,1.05E+02,5.26E-01,1.50E+00,25.6,108.3,109.7,115.7,104.9,109.4,107,0.196,0.12,0.077,1.8
2362,2018,Boston College,ACC,2.4,6.2,0.896,2.65E+01,9.17E+01,9.95E+01,9.02E+01,1.04E+02,9.64E+01,9.34E+01,6.11E-01,-4.50E+00,22.1,103.9,104.9,104.7,103.3,102.1,111.4,0.168,0.103,0.065,-1.9
2363,2018,Houston,American Athletic,2.3,8.1,0.961,3.67E+01,1.03E+02,1.16E+02,1.09E+02,1.07E+02,1.06E+02,1.13E+02,4.95E-01,-5.90E+00,34.9,92.3,102.6,97.2,95.7,96.1,98.5,0.156,0.102,0.053,0.6
2364,2018,North Texas,Conference USA,2.1,9.8,0.981,2.92E+01,1.07E+02,1.03E+02,1.05E+02,1.02E+02,1.06E+02,1.00E+02,4.33E-01,1.10E+00,29.5,100.6,96.4,101.1,97.4,98.2,100.7,0.184,0.107,0.077,2.4
2365,2018,Toledo,Mid-American,2,7.1,0.953,3.52E+01,1.09E+02,1.09E+02,1.15E+02,1.04E+02,1.11E+02,1.00E+02,5.35E-01,-1.30E+00,34.4,90.7,94.6,88.6,96,93,91.2,0.173,0.103,0.071,1.1
2366,2018,Baylor,Big 12,2,6.9,0.889,3.31E+01,1.04E+02,9.66E+01,1.07E+02,9.72E+01,1.01E+02,9.92E+01,4.76E-01,9.00E-01,30.3,103.1,87.9,94.5,98.1,97,94.6,0.14,0.087,0.053,-0.8
2367,2018,Northwestern,Big Ten,1.9,6.2,0.854,2.55E+01,9.57E+01,9.08E+01,8.79E+01,9.72E+01,9.46E+01,9.26E+01,4.65E-01,-6.00E-01,21.6,104.1,102.2,113.3,99,102.9,104.8,0.166,0.103,0.063,-2
2368,2018,Wyoming,Mountain West,1.9,6.3,0.907,2.51E+01,8.69E+01,9.66E+01,1.03E+02,7.89E+01,9.34E+01,9.09E+01,6.16E-01,8.00E-01,23.7,108,114.3,102.9,115.4,108.1,111.3,0.165,0.115,0.05,0.4
2369,2018,Indiana,Big Ten,1.6,4.7,0.861,3.02E+01,1.09E+02,9.16E+01,1.02E+02,9.97E+01,1.00E+02,1.04E+02,4.33E-01,-1.40E+00,29.1,96.3,98.2,100.1,93.7,98.7,92.5,0.151,0.082,0.069,0.4
2370,2018,Florida State,ACC,1.4,4.4,0.85,2.50E+01,8.50E+01,1.15E+02,8.86E+01,1.03E+02,9.81E+01,9.83E+01,4.64E-01,-6.00E-01,22.8,110,103.1,110,104.2,108,103.2,0.157,0.101,0.057,-0.8
2371,2018,Arkansas State,Sun Belt,1.2,8.7,0.926,2.99E+01,1.05E+02,9.39E+01,9.99E+01,9.90E+01,1.02E+02,9.55E+01,4.89E-01,-1.10E+00,27.9,111,93.7,99.7,106.4,105.3,97.5,0.193,0.111,0.082,-0.8
2372,2018,Marshall,Conference USA,1,9.2,0.971,2.20E+01,9.93E+01,9.97E+01,1.00E+02,9.85E+01,1.01E+02,9.52E+01,4.98E-01,4.00E-01,20.5,117,98.3,115.2,104.7,109.9,99.9,0.189,0.121,0.068,-0.5
2373,2018,Georgia Tech,ACC,0.3,5.8,0.864,3.30E+01,1.20E+02,8.77E+01,1.08E+02,1.19E+02,1.08E+02,9.91E+01,8.32E-01,-9.00E-01,33.9,83.6,108.7,94.6,90.4,97.3,85.9,0.128,0.058,0.071,1.2
2374,2018,UAB,Conference USA,-0.3,10.1,0.961,2.41E+01,1.06E+02,9.82E+01,1.04E+02,1.09E+02,9.66E+01,1.17E+02,6.03E-01,1.30E+00,24.4,118.3,90.3,107.3,104.1,108.1,98.2,0.203,0.14,0.063,0
2375,2018,UCLA,Pac-12,-0.4,3.3,0.844,3.07E+01,1.06E+02,1.01E+02,1.08E+02,1.01E+02,1.05E+02,1.00E+02,5.09E-01,-2.00E+00,32.4,92.5,105.2,97.1,95.9,99,93.8,0.138,0.085,0.053,1.3
2376,2018,Nevada,Mountain West,-0.5,6.5,0.94,2.75E+01,9.35E+01,1.00E+02,9.56E+01,9.40E+01,9.56E+01,9.94E+01,4.44E-01,4.00E-01,28,110,101,115.3,102.3,106.2,104.8,0.174,0.103,0.071,0.1
2377,2018,Kansas State,Big 12,-0.5,5.6,0.863,2.72E+01,9.72E+01,9.02E+01,1.01E+02,9.09E+01,9.11E+01,9.94E+01,5.96E-01,1.70E+00,27.5,89.4,108.1,94.4,99.4,92.4,109.2,0.134,0.077,0.058,-0.2
2378,2018,Colorado,Pac-12,-0.7,5.4,0.904,2.70E+01,8.76E+01,1.08E+02,9.06E+01,9.73E+01,9.25E+01,1.04E+02,4.54E-01,-6.00E-01,27.2,106.1,101.7,109.1,99.2,105.3,98.7,0.145,0.102,0.042,-0.5
2379,2018,Miami (OH),Mid-American,-0.7,5.9,0.966,2.62E+01,9.60E+01,1.02E+02,9.71E+01,9.73E+01,1.01E+02,9.02E+01,5.02E-01,1.30E+00,28.4,103,103.6,103.7,102.7,102.7,103.8,0.155,0.085,0.071,1.5
2380,2018,Florida Atlantic,Conference USA,-0.8,6.6,0.931,3.08E+01,1.05E+02,1.07E+02,1.07E+02,1.05E+02,1.09E+02,1.01E+02,5.88E-01,-3.90E+00,29.9,98.9,100.5,100.7,98.3,97.2,107.5,0.142,0.073,0.069,-1.8
2381,2018,Buffalo,Mid-American,-1.1,9.5,0.974,3.13E+01,1.07E+02,1.10E+02,1.03E+02,1.14E+02,1.03E+02,1.21E+02,5.39E-01,2.00E-01,29.9,101,96.9,100.2,97.6,100.9,98.3,0.159,0.103,0.056,-2.5
2382,2018,South Florida,American Athletic,-1.2,6.7,0.955,2.91E+01,9.48E+01,1.02E+02,1.00E+02,9.46E+01,9.79E+01,9.98E+01,5.18E-01,-3.30E+00,29.8,102.5,96.8,97.1,103.2,98.8,102.7,0.15,0.087,0.062,-0.5
2383,2018,Army,FBS Independents,-1.5,8.1,0.942,2.94E+01,1.02E+02,8.30E+01,9.73E+01,1.26E+02,9.48E+01,9.05E+01,8.74E-01,1.10E+00,28.7,100.4,101.2,103.6,100.8,96.6,110.3,0.189,0.081,0.108,-2.2
2384,2018,Air Force,Mountain West,-1.8,6.1,0.945,2.92E+01,1.11E+02,8.93E+01,1.05E+02,1.16E+02,1.01E+02,1.08E+02,7.73E-01,-2.10E+00,31.2,102.8,85.6,112.8,86.2,99.7,88.2,0.152,0.099,0.053,0.2
2385,2018,Eastern Michigan,Mid-American,-2,8.5,0.97,2.55E+01,9.41E+01,1.03E+02,9.49E+01,9.90E+01,9.61E+01,1.03E+02,5.04E-01,7.00E-01,26.1,101.9,113.7,102.1,110.4,103.8,109.4,0.158,0.094,0.063,-1.5
2386,2018,Georgia Southern,Sun Belt,-2.4,7.9,0.934,2.79E+01,9.68E+01,9.90E+01,1.01E+02,1.05E+02,9.77E+01,9.72E+01,8.07E-01,2.30E+00,31.6,94.1,114.1,104.5,99.7,97.9,116.1,0.156,0.083,0.073,1.4
2387,2018,North Carolina,ACC,-2.5,3.8,0.926,2.99E+01,9.84E+01,1.05E+02,1.06E+02,9.59E+01,1.01E+02,1.02E+02,4.74E-01,-1.80E+00,31.9,99,94.4,94.1,99.6,95.6,101.5,0.171,0.114,0.058,-0.5
2388,2018,Northern Illinois,Mid-American,-2.7,7.4,0.939,1.91E+01,9.71E+01,8.43E+01,9.82E+01,8.55E+01,9.25E+01,9.37E+01,5.46E-01,-2.70E+00,20.8,116.7,100.4,126,102.4,116.4,98.1,0.163,0.12,0.043,-1
2389,2018,Tulane,American Athletic,-3.5,6.6,0.931,2.38E+01,8.80E+01,1.09E+02,9.82E+01,1.01E+02,9.75E+01,9.57E+01,6.42E-01,2.00E-01,28.3,113,91.9,107.2,101.5,103.8,99.5,0.191,0.094,0.097,0.9
2390,2018,Middle Tennessee,Conference USA,-3.8,8.3,0.919,2.44E+01,1.00E+02,1.02E+02,9.72E+01,1.02E+02,1.00E+02,1.05E+02,4.43E-01,9.00E-01,28.7,107.2,100.6,104,105,105.8,101.7,0.178,0.106,0.073,0.5
2391,2018,Southern Mississippi,Conference USA,-5,6.2,0.951,1.66E+01,9.31E+01,9.29E+01,8.71E+01,9.42E+01,9.32E+01,9.22E+01,4.52E-01,2.50E+00,21.4,119.1,98.6,116.7,106.3,109.1,106.5,0.185,0.095,0.089,-0.3
2392,2018,SMU,American Athletic,-5.4,4.9,0.916,2.40E+01,8.58E+01,1.01E+02,8.79E+01,9.15E+01,9.29E+01,9.08E+01,4.45E-01,-1.50E+00,29.7,100.1,105,103.6,100.5,103.8,99.9,0.158,0.104,0.053,0.3
2393,2018,Louisiana Tech,Conference USA,-6.9,7.1,0.925,2.20E+01,9.84E+01,9.30E+01,9.84E+01,9.39E+01,9.51E+01,1.01E+02,4.40E-01,1.40E+00,27,103,103.4,96.1,108.1,100.8,106.9,0.184,0.097,0.087,-1.8
2394,2018,Louisiana,Sun Belt,-6.9,7,0.889,3.05E+01,1.05E+02,1.12E+02,1.10E+02,1.08E+02,1.06E+02,1.11E+02,5.67E-01,-1.00E-01,38.9,93,104.6,99.6,91.6,97.7,98,0.12,0.07,0.049,1.5
2395,2018,Florida International,Conference USA,-7.4,7.4,0.971,2.67E+01,9.69E+01,9.99E+01,9.49E+01,1.01E+02,9.76E+01,9.80E+01,5.29E-01,2.20E+00,34.7,89.4,109.5,91.8,99.7,95.4,101.9,0.151,0.082,0.069,0.6
2396,2018,Illinois,Big Ten,-7.9,3.9,0.909,2.91E+01,1.06E+02,1.03E+02,1.17E+02,9.28E+01,1.08E+02,9.74E+01,5.66E-01,-1.40E+00,38.6,81.6,93.7,86.3,85.2,86.1,88.7,0.15,0.091,0.059,1.5
2397,2018,Louisville,ACC,-9.1,1.7,0.844,2.45E+01,9.46E+01,9.72E+01,1.05E+02,8.83E+01,9.93E+01,8.95E+01,4.83E-01,1.90E+00,33.6,81,100.8,84.1,91.5,87.8,92.1,0.091,0.062,0.03,0
2398,2018,New Mexico,Mountain West,-9.5,4,0.917,2.38E+01,9.33E+01,8.43E+01,9.28E+01,9.19E+01,9.00E+01,8.98E+01,6.13E-01,-2.10E+00,35.7,93.2,89.6,92.3,89.9,94,89.1,0.14,0.076,0.064,2.4
2399,2018,Kansas,Big 12,-10,2.8,0.89,2.19E+01,8.68E+01,9.53E+01,9.84E+01,8.41E+01,9.20E+01,8.97E+01,4.89E-01,1.20E+00,31.9,94.3,100.6,98.2,94.9,99,92.3,0.147,0.086,0.061,0
2400,2018,Navy,American Athletic,-10.2,3.4,0.921,2.75E+01,9.43E+01,8.89E+01,9.82E+01,1.03E+02,9.79E+01,8.03E+01,8.47E-01,-5.00E-01,38.3,90.7,98.7,98.9,90.3,92.4,98.2,0.106,0.057,0.048,0.6
